Name Vorleistung,Modul,Modulcode,Kursname,Kurscode,ECTS,Bemerkung,URL,Art Vorleistung,Studiengang,Institution / Anbieter
Automobilkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Finanzmanagement,IHK
Automobilkaufmann/-frau IHK,Business Controlling,BWBC,Business Controlling I,BWBC01,5,Beachte: WAHLPFLICHTFACH!,http://www.iubh-fernstudium.de/kurs/business-controlling-i-einfuehrung/,Ausbildung,B.A. Finanzmanagement,IHK
Automobilkaufmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Finanzmanagement,IHK
Automobilkaufmann/-frau IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Finanzmanagement,IHK
Automobilkaufmann/-frau IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Finanzmanagement,IHK
Automobilkaufmann/-frau IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,B.A. Finanzmanagement,IHK
Automobilkaufmann/-frau IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,B.A. Gesundheitsmanagement,IHK
Automobilkaufmann/-frau IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Gesundheitsmanagement,IHK
Automobilkaufmann/-frau IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Gesundheitsmanagement,IHK
Automobilkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement,IHK
Automobilkaufmann/-frau IHK,Controlling,BCON,Controlling I (Einführung),BCON01,3,,http://www.iubh-fernstudium.de/kurs/controlling-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement,IHK
Automobilkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement,IHK
Automobilkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing,IHK
Automobilkaufmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Marketing,IHK
Automobilkaufmann/-frau IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Marketing,IHK
Automobilkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Marketing,IHK
Automobilkaufmann/-frau IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Marketing,IHK
Automobilkaufmann/-frau IHK,Controlling,BCON,Controlling I (Einführung),BCON01,3,,http://www.iubh-fernstudium.de/kurs/controlling-einfuehrung/,Ausbildung,B.A. Marketing,IHK
Automobilkaufmann/-frau IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,B.A. Marketing,IHK
Automobilkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement,IHK
Automobilkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement,IHK
Automobilkaufmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement,IHK
Automobilkaufmann/-frau IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Personalmanagement,IHK
Automobilkaufmann/-frau IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,B.A. Personalmanagement,IHK
Automobilkaufmann/-frau IHK,Controlling,BCON,Controlling I (Einführung),BCON01,3,,http://www.iubh-fernstudium.de/kurs/controlling-einfuehrung/,Ausbildung,B.A. Personalmanagement,IHK
Automobilkaufmann/-frau IHK,Beschaffung und Logistik,BBLO,Beschaffung und Logistik,BBLO01,5,,http://www.iubh-fernstudium.de/kurs/beschaffung-und-logistik/?nabe=6277152889110528:0,Ausbildung,B.Sc. Wirtschaftsinformatik,IHK
Automobilkaufmann/-frau IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.Sc. Wirtschaftsinformatik,IHK
Automobilkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.Sc. Wirtschaftsinformatik,IHK
Automobilkaufmann/-frau IHK,Marketing,BMAR-01,Marketing I (Einführung),BMAR01,3,,http://www.iubh-fernstudium.de/kurs/marketing-einfuehrung/,Ausbildung,B.Sc. Wirtschaftsinformatik,IHK
Automobilkaufmann/-frau IHK,Selbst- und Zeitmanagement,DLBSUZ,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,B.Sc. Wirtschaftsinformatik,IHK
Automobilkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,LL.B. Wirtschaftsrecht,IHK
Automobilkaufmann/-frau IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,LL.B. Wirtschaftsrecht,IHK
Automobilkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,LL.B. Wirtschaftsrecht,IHK
Automobilkaufmann/-frau IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,LL.B. Wirtschaftsrecht,IHK
Automobilkaufmann/-frau IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,LL.B. Wirtschaftsrecht,IHK
Automobilkaufmann/-frau IHK,Betriebswirtschaftslehre,BBWL-01,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart ab 01.09.2019,IHK
Automobilkaufmann/-frau IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart ab 01.09.2019,IHK
Automobilkaufmann/-frau IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart ab 01.09.2019,IHK
Automobilkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I,BKLR01-01,3,,https://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart ab 01.09.2019,IHK
Automobilkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart ab 01.09.2019,IHK
Automobilkaufmann/-frau IHK,Computer Training,BCTR,Computer Training *,BCTR01-01,5,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart ab 01.09.2019,IHK
Automobilkaufmann/-frau IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.Sc. Wirtschaftsinformatik_Studienstart ab 01.09.2020,IHK
Automobilkaufmann/-frau IHK,Betriebswirtschaftslehre,BBWL-01,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.Sc. Wirtschaftsinformatik_Studienstart ab 01.09.2020,IHK
Automobilkaufmann/-frau IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.Sc. Wirtschaftsinformatik_Studienstart ab 01.09.2020,IHK
Automobilkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR-01,Kosten- und Leistungsrechnung I,BKLR01-01,3,,https://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.Sc. Wirtschaftsinformatik_Studienstart ab 01.09.2020,IHK
Automobilkaufmann/-frau IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Automobilkaufmann/-frau IHK,Beschaffung und Logistik,BBLO,Beschaffung und Logistik,BBLO01,5,,http://www.iubh-fernstudium.de/kurs/beschaffung-und-logistik/?nabe=6277152889110528:0,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Automobilkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Automobilkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Automobilkaufmann/-frau IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Automobilkaufmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Automobilkaufmann/-frau IHK,Controlling,BCON,Controlling I (Einführung),BCON01,3,,http://www.iubh-fernstudium.de/kurs/controlling-einfuehrung/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Automobilkaufmann/-frau IHK,Einführung in das wissenschaftliche Arbeiten,DLBWIR-01,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Automobilkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Finanzmanagement,IHK
Automobilkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Finanzmanagement,IHK
Automobilkaufmann/-frau IHK,Business Controlling,BWBC,Business Controlling I,BWBC01,5,Beachte: WAHLPFLICHTFACH!,http://www.iubh-fernstudium.de/kurs/business-controlling-i-einfuehrung/,Ausbildung,B.A. Finanzmanagement,IHK
Automobilkaufmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Finanzmanagement,IHK
Automobilkaufmann/-frau IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Finanzmanagement,IHK
Automobilkaufmann/-frau IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Finanzmanagement,IHK
Automobilkaufmann/-frau IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,B.A. Finanzmanagement,IHK
Automobilkaufmann/-frau IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,B.A. Gesundheitsmanagement,IHK
Automobilkaufmann/-frau IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Gesundheitsmanagement,IHK
Automobilkaufmann/-frau IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Gesundheitsmanagement,IHK
Automobilkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement,IHK
Automobilkaufmann/-frau IHK,Controlling,BCON,Controlling I (Einführung),BCON01,3,,http://www.iubh-fernstudium.de/kurs/controlling-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement,IHK
Automobilkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement,IHK
Automobilkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing,IHK
Automobilkaufmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Marketing,IHK
Automobilkaufmann/-frau IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Marketing,IHK
Automobilkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Marketing,IHK
Automobilkaufmann/-frau IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Marketing,IHK
Automobilkaufmann/-frau IHK,Controlling,BCON,Controlling I (Einführung),BCON01,3,,http://www.iubh-fernstudium.de/kurs/controlling-einfuehrung/,Ausbildung,B.A. Marketing,IHK
Automobilkaufmann/-frau IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,B.A. Marketing,IHK
Automobilkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement,IHK
Automobilkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement,IHK
Automobilkaufmann/-frau IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement,IHK
Automobilkaufmann/-frau IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Personalmanagement,IHK
Automobilkaufmann/-frau IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,B.A. Personalmanagement,IHK
Automobilkaufmann/-frau IHK,Controlling,BCON,Controlling I (Einführung),BCON01,3,,http://www.iubh-fernstudium.de/kurs/controlling-einfuehrung/,Ausbildung,B.A. Personalmanagement,IHK
Automobilkaufmann/-frau IHK,Beschaffung und Logistik,BBLO,Beschaffung und Logistik,BBLO01,5,,http://www.iubh-fernstudium.de/kurs/beschaffung-und-logistik/?nabe=6277152889110528:0,Ausbildung,B.Sc. Wirtschaftsinformatik,IHK
Automobilkaufmann/-frau IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.Sc. Wirtschaftsinformatik,IHK
Automobilkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.Sc. Wirtschaftsinformatik,IHK
Automobilkaufmann/-frau IHK,Marketing,BMAR-01,Marketing I (Einführung),BMAR01,3,,http://www.iubh-fernstudium.de/kurs/marketing-einfuehrung/,Ausbildung,B.Sc. Wirtschaftsinformatik,IHK
Automobilkaufmann/-frau IHK,Selbst- und Zeitmanagement,DLBSUZ,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,B.Sc. Wirtschaftsinformatik,IHK
Automobilkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,LL.B. Wirtschaftsrecht,IHK
Automobilkaufmann/-frau IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,LL.B. Wirtschaftsrecht,IHK
Automobilkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,LL.B. Wirtschaftsrecht,IHK
Automobilkaufmann/-frau IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,LL.B. Wirtschaftsrecht,IHK
Automobilkaufmann/-frau IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,LL.B. Wirtschaftsrecht,IHK
Automobilkaufmann/-frau IHK,Betriebswirtschaftslehre,BBWL-01,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart ab 01.09.2019,IHK
Automobilkaufmann/-frau IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart ab 01.09.2019,IHK
Automobilkaufmann/-frau IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart ab 01.09.2019,IHK
Automobilkaufmann/-frau IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I,BKLR01-01,3,,https://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart ab 01.09.2019,IHK
Automobilkaufmann/-frau IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart ab 01.09.2019,IHK
